1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.4551609885488,1.2757285697717027,9.498409395310905,0.01470691154255982,0.0008471275733698777,0.02882544095111702,17.508766734870342,,0.02251330269580518,11.3307909873243,91.96598520886637,1184.9620874642555,163.08325702103073,1.252275081398373,0.0030798767191759866
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5168137029744,0.9856585061394414,12.26471757324703,0.026926994481230718,0.00038434076575804887,0.01065759418146941,16.07486212435194,,0.02614953344211167,3.237176393846001,349.04670299239797,5060.820299747255,120.35001918040477,1.0901729527281256,0.003694977876710224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.50913525434663,1.1455852104401545,14.803195707180521,0.02063410179936279,2.236274101069011e-8,0.00928047213649484,23.06215368458369,,0.022555719625559613,16.182925980868,105.56980893256687,1744.507597460234,203.8994809593156,1.1177495247525975,0.0017421952981391481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.42596122004517,11.813220223279913,7.785665274271079,0.013516391466596592,3.935549433749581e-8,0.008660438250138725,25.8635236937594,,0.01904049430356166,1.2241245757532726,244.45001740195443,2083.0344148328595,369.6208350565915,3.6901834889730143,0.0029331644101759364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.51345093369856,23.78722291174338,5.534201035130312,0.03647297824021664,10102.863959602095,0.008747019474503277,13.52762097981992,,0.020854561729373597,2.5225439619181804,66.5755557019358,25456.96255967266,94.64237162632729,1.0407184754078047,0.006159826340475008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.62538868616274,3.9254638472749797,5.0042970425543905,0.012265392226831385,25777.32466626221,0.009179025550089231,24.8784811931145,,0.024732735961934225,1.5961805399841031,272.4897871068008,1510.2527033295758,87.64914584757403,1.197566605678803,0.004285026849000826
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.6495303730292,0.9820329615290008,7.838154567080361,0.05316526232370453,5125.1956000300825,0.009151376778063545,64.60473977129224,,0.020183334838041755,1.147491382074109,99.22923596461372,3577.8580310699444,121.57001819623869,2.697000858178853,0.0034967211592100947
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.7897063137967,1.2229163267428986,6.1173751808578345,0.010883798091562012,1040.0263429668582,0.009261136409282082,19.361786775575304,,0.06606770286067748,1.51035389680984,379.3834780116705,1313.705027870176,293.2674074210937,2.1963729462624073,0.0037299425885359374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.715413241648974,6.54965495327596,7.657279257317681,0.013727424678124888,1655.37269186016,0.008717812841478953,45.33075670463138,,0.01647065121856788,4.268130917674027,85.42250336574682,1243.2803107752698,1016.5025568846486,3.472976132029182,0.0028418128528809876
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.26488942903301,1.466870334864481,3.55034426548901,0.012165483012569596,382.0957350651945,0.008039535490714985,86.02984866213768,,0.013309465619399764,1.7229867195561324,159.63812444475815,1058.1985596201175,158.96974915494602,3.863223048349212,0.006138613030819545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.90775175061725,1.2057939721981628,3.6171988810000224,0.009041249845249611,1255.1779047059824,0.00839441639297678,19.229823793791528,,0.020219444537298664,1.4571737142560846,118.76027155626552,4597.3724960301415,98.98754273305934,3.2206015145964106,0.0019459435853391364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.58031332801177,1.0798636840763665,12.350446961901776,0.005292669535496323,584.4294294931665,0.00872630328327882,48.682039739376734,,0.017383347886878276,1.296876549070594,312.5066822897018,2210.1778386868396,78.90424492288172,34.28199633086571,0.004710511563449599
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.194325224667274,2.447418821722539,74.93566241229911,0.006050068434982372,169.7298777518714,0.008714761155714157,89.38019638415254,,0.017649200175175104,1.547938152783959,108.30745506853093,1432.6993380556355,136.77957396167582,1.3976303988488863,0.004213551284533129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.727772128345748,1.6060053526386413,18.900050305382535,0.00561113054842342,383.90785042116187,0.02197996315038446,36.48819396176947,,0.019607128170830688,3.348317369111952,61.65546553189332,2615.444080538045,175.62848840462178,0.9997828780521612,0.035737277806137106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.25274848578121,0.9498919287764439,2.7807333222295685,0.005975238572100444,103.61597185676897,0.008859242712916247,16.194862497405147,,0.05335621894332273,2.286741754200972,107.9979522840999,10928.888056552294,203.7093541815629,0.7793293834775377,0.0032594717863388685
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.86811819458313,1.3243980720258928,4.2631581912132,0.02709239752187371,204.03983043265325,0.008878348650576797,15.956962587094326,,0.014061980618055825,1.5641503942480983,59.150467458799625,1258.7002661363906,267.0509883587645,0.7472515596241037,0.01022940115842678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.95765280633865,1.2626669471475542,336.3303933976499,0.005775043661113346,116.21206234971692,0.008474713868493381,18.92055625871384,,0.012265392226831385,6.058062185852705,96.06662481439386,1890.1344244920192,92.13145042889886,4.053400340108526,0.0016073284209163683
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.64505548855098,1.260430531593173,2.553071224318537,0.050288102163595805,260.23660326434657,0.008823060829476629,39.46897876672993,,0.024237285898355006,1.0381404644527046,159.1298353380713,1442.8375475668947,238.961831141814,1.0469814692648194,0.004721625632384634
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.59769161592705,5.754576281715434,25.395182313066094,0.004234900204489385,1056.9411452243912,0.0083501528812555,38.41643335668794,,0.01151367384623742,3.3322619137288307,520.7249235166919,1150.2005967254386,166.7162628738981,3.8729484488330033,0.004801116696830071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.47597924655371,1.2607520576738995,11.811467121881195,0.003538369922829111,208.99288103741418,0.008399571649171446,29.788658414211685,,0.011350874147697664,1.3256130123101237,496.49893630558313,1188.6453221049221,2526.796194112641,2.287444226601695,0.0020610374059211773
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.92644996404409,1.9971706876308555,6.8342664266568605,0.002527887458651998,113.40431626673323,0.00731563570499949,30.52505983981098,,0.0477446996079147,1.3344320521888415,155.5835924001178,1662.0264565498328,222.161329900505,0.9686770237456604,0.0030537680787230057
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.97736276027213,1.2755023027425263,1.7350562198958255,0.0023354098413403057,65.41686958261533,0.0083536599464921,48.26436345918134,,0.009813586501374654,1.8079674115016036,83.83952943271011,868.1966750565081,92.86844304491382,4.6001912359737105,0.003307534258412898
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.49981337949756,0.9328187056413011,2.9862890253424323,0.00121120933574559,173.26683122824673,0.007237057113215771,12.942738855364714,,0.009355173399160498,1.6655677821967136,60.414765915791904,2250.306675410189,655.564023501526,1.2247138021125474,0.0026695050249344317
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.03331743404881,2.1117189679028803,1.6210783360995475,0.0009926799816258258,154.31047249486417,0.007720796027803453,23.173591719699463,,0.047785503399993795,1.0685893774462498,55.37021444451866,1030.5487621958403,178.04364837490232,2.3631935818545653,0.0044339747657882985
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.193137377113025,0.937513494230009,1.9700589320079636,0.0008373810380004998,180.91674411262343,0.007798387377322024,30.875568974353662,,0.027695567278345632,3.58313364603504,344.2269676678289,8563.194690924707,450.4972526957224,2.107661843937894,0.006107267743581827
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.090738092614906,102.30769142076818,9.600760388490974,0.0006751209714839413,142.94113916464974,0.006769646550601616,89.18068998805856,,0.01848369338149225,1.8404267304878705,65.04335110434535,1146.6188522659663,168.72557834406123,0.7001537801419578,0.001935060682424636
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.82951104030653,1.4483528993203763,2.7145677638918166,0.000299468582253641,56.80046837355954,0.006031974838525603,15.186168773552211,,0.007585101366361431,1.2799438832746746,54.867193013547734,2255.1537069914357,71.06183787726575,1.5824584257197991,0.00420136363581411
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.252312872296514,1.2222897527719945,1.1611927854364306,1274191.78429019,126.7573789821802,0.007496339661935218,26.47634588367317,,0.008520848749687305,2.0736732309976267,73.99980884633581,14603.153011235641,81.79885074648172,0.8926725689879861,0.0020506866768748256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.12175388643435,0.7346457092179851,3.144509722980163,338594.74616369494,36.17045026370827,0.010727796559967947,10.217609840586444,,0.006230000452172469,1.789356274239111,85.99701978852738,1594.5054165420177,70.56254943413438,0.8025946326960278,0.0024307695738683068
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.53029825328835,0.8080516275479318,3.713311433604171,177835.4969722205,35.845625842346664,0.007043434072767283,15.195671301246316,,0.01928390135550538,1.2709397124461377,97.40598928452533,937.5405338739472,194.69225342730115,1.2469451282690356,0.002054358448558105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.48239984393726,1.1322521161986607,2.5606771427926356,206317.379697665,299.1829748506853,0.006586292948712338,13.117073654582573,,0.005508771826045336,2.3676540925171343,266.16481791645174,2332.7083232038663,523.9415770123353,0.6890058179877274,0.002613925622186908
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.25613535509959,0.9937954550381937,0.8727610675019111,70109.4271885947,215.46553664515733,0.007627616451520186,16.248454904186193,,0.018931478008577154,0.9892539451848047,141.96516797743791,1729.5421712416135,64.77247764008742,7.822969468001948,0.004066862242080162
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.28607035651981,1.358643124977486,2.790904832912965,59733.12300085234,58.36045636317645,0.007289931418712626,12.42011465483581,,0.013529229605192495,1.7075656811017685,54.80002659285373,2413.482351896974,165.08210777361452,1.6595463815355416,0.0018057409990875559
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.737551556269263,2.3351310348674073,0.755736954614072,36270.15585499547,22.761953213487974,0.007367322256485068,15.358853532394908,,0.035618098050408366,1.5512443824598647,141.71687877054157,1752.1830768959178,254.20235963541725,1.5322758530620086,0.0038202557152927545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.532354317804838,1.4481350637952255,2.452040829912381,63181.26418368756,60.91206217482504,0.007396912803698998,45.947532192693416,,0.007000937348496974,10.645219323616015,61.78985064853812,11548.115647384455,123.7860506870473,1.7227484892223255,0.0042703841113052865
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.100941358786045,0.8402428758414675,0.6057138295644431,23203.253795716966,19.631049103516595,0.0072878043306188155,24.11063957603995,,0.002934616940033893,7.806045863461873,90.96180265027135,680.9979635364423,114.02998281864666,1.1817150754831656,0.004621434049544661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.899742533475717,1.9053056316477632,0.6801706409052806,41560.59688655422,120.14353538391762,0.007658244053872058,16.651787767656458,,0.0026390504592914816,0.8848497159427327,287.07421750498014,620.5680882829,65.57165385836662,1.1512974869954866,0.002433389055553393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.23780950407325,0.7557376695784137,170.7637160013549,182319.97828515584,15.216364348264616,0.006339125862711279,55.27637483401296,,0.0026723993011181705,11.215494289060274,74.51055645042756,2295.854263097313,114.51063671782336,2.0494143158221902,0.0029894748190259406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.139765659021233,1.5171352127439122,0.856747117226198,28768.75290518611,80.0635317234382,0.006513045081390879,9.77044603174541,,0.002213295630889641,0.9186014972630877,66.2545088820614,998.736503926074,291.6206871034246,0.7168759387553445,0.00484443427687204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.06731876149767,0.8717765317486238,0.44006814345639667,3535.940681231553,17.141198429103582,0.006595401832740312,10.045194752836771,,0.015788813444521085,1.5305300560596553,252.60106633530185,664.4057870864132,122.29242642014287,1.0236188806657025,0.0019979045287544803
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.032993797284696,0.8321023233771592,0.48509201185026163,3418.894207597661,111.82250013027328,0.0072485096631106985,21.100992414382574,,0.0016182879177243127,1.0876550718294276,81.18537039669819,6011.135831202198,253.90799231007384,0.7816478480409843,0.004491730001540353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.06308226473865,2.5011478984146263,1.2018068614846749,2573.684892912786,81.38568883278846,0.007102495630066366,34.26358733604338,,0.0010930219467854534,2.3463844903342026,450.71723345541915,1436.6785259751907,213.65856081072113,0.7915796280377014,0.001300564573126139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.61330363086012,0.8114639241939623,0.3694977228652692,2158.7786534245306,9.11528214412922,0.009741241916911737,828.665941419268,,0.001485034071512425,3.9922201778856654,222.28393582680476,9505.622974657548,93.75376203319868,0.8786907946322949,0.0017126333429039059
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.71876127119543,0.7776105814754667,0.4705139536742831,2604.538312441801,23.15518722869817,0.006665680699452866,12.787215707466437,,0.0010532029708451816,1.108084034577712,58.70808531320847,3927.8232341315893,66.39770225630376,0.7620971812894863,0.0015122059055279443
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.601956494036155,0.8822073449371841,1.603662545267835,1804.133785639201,8.972099054323623,0.006533237407854884,9.878704727567305,,0.000911902577193174,3.1316353897017573,71.7607332342705,31184.29420680383,83.96185921654178,2.2480805803108703,0.0023829954279147108
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.75313326621372,1.3681624622744657,0.2923159542896744,1344.1816777388597,7.692319703883174,0.007221573140628935,29.249164402115973,,0.0009926799816258258,1.1541997060285327,178.5532199474498,1260.3339727084508,59.560606990920895,1.5528071724798587,0.001284535020273458
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.61657815672776,0.7955371134877794,2.02898969642122,4368.35336223783,10.131674010658283,0.006824104705953764,22.467940164561767,,0.0005132576418352329,1.2098251533404054,1116.4099750671837,1546.495673390183,85.69458448221204,2.6504009729515796,0.004024974448554645
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.92345474561836,2.562631309759769,0.24158053118852402,1015.5466238293319,13.21285146693519,0.006833272701461071,10.845394608229931,,0.0006504654450501835,0.8670462532631248,100.79171912868667,975.06533338787,107.57585172467697,0.7314794937899004,0.002576026333894341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.57147457194952,1.5813487334383731,0.20014756463324201,4900.722301515727,7.292322704803172,0.00676134371885558,9.42072757453302,,0.00045020137764500095,2.4780258054247652,52.90489240500299,1632.2856162092332,86.10009851624612,0.6627733386081552,0.008745354145151712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.722091661617107,3.284433738804792,0.19778778726361976,810.2145804328968,6.852848729330575,0.005804196288389392,11.116671624549362,,0.0009493106786512537,3.217961056703268,102.76257096692618,523.3299597639318,200.61901243607267,0.7579013229737316,0.0020049783357474035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.274290961995,0.853655590966856,0.25066014939560555,3049.7812505518964,9.619827227712063,0.00641901276288096,8.316842595991172,,0.0008286188994340502,1.5367889547952112,90.97464248235079,581.047655161436,301.5447578422307,2.535789588924352,0.0015945123769140108
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.11519463999969,0.5299516423011544,0.13373992398697643,658.6727805629323,6.489289908145587,0.0069478558670687494,11.540298599910704,,0.00028392822071115223,0.9802026474282949,135.71908406381337,617.0554732055307,76.14714399372241,1.222858187892143,0.0029512109517987367
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.086769759442728,0.5122494011004327,0.12343447433316661,898.2002243194904,6.326951356079039,0.006612231358311372,12.139202009120712,,0.000299468582253641,0.8493001985241709,60.94757705740262,580.1894135543945,246.74546034704468,0.5559788222318363,0.0013186523165309482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.24177456416582,0.9939554678432058,0.1176408960048217,353.0064738470662,6.279477864131748,0.005825855531340133,20.52290143576721,,0.00024058524827372078,1.2787419004096654,55.216003886829775,794.4488093280308,84.70341090166171,0.696179198775069,0.0013225121715865278
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.814208987987072,8.8178564395591,0.4438216744856779,345.8241889422342,6.198033245890197,0.00546039937325557,10.891122107346083,,0.00006486758537476713,0.7601850538173188,63.90595388502465,772.198424417812,61.177324108282946,0.5359096002738455,0.002423769406056468
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.662392115954283,8.832789167256882,0.1282586647262581,251.9164570653369,6.418555055156862,0.006413454498716923,8.119051530212921,,387975.6221243082,2.8291368530213603,46.32538387964584,625.3066740121527,2922.0372165512317,0.762776983048495,0.004786465129910277
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.513156778591597,0.6903930317382931,0.13561185184226895,393.32446241878444,36.83617682245902,0.005933455419367345,11.9280192436427,,6685.902366116758,0.8242162025034633,410.82588895215184,1443.0932362364574,104.16148338806661,0.6833712370309791,0.0014718133284677465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.147595760401234,0.9675898191401376,0.08003817125214606,148.8269484359331,6.0851484158532445,0.006176875903459875,53.51596553081767,,1347.288051714961,0.7793293834775377,173.63932791325684,552.6281484171502,55.18895912632465,0.49828679782086294,0.0012416684134176834
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.615681244713386,0.5979158759430768,0.05352917415598078,207.06601305382875,4.450089732899392,0.006391036818223896,8.305892008628367,,2080.988062465732,1.4496008987072426,82.60487324183599,972.7998906755304,216.75139361522622,0.5214793841539489,0.003009748708998779
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.03638681338995,0.9589173598603545,0.518428527812022,139.03396425092748,6.269724446276275,0.006287469992426728,461.68042109913944,,498.13447714045316,1.053938826847021,216.9193954969816,610.0355948700793,76.07125351378048,2.055457070112909,0.002646834494599102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.990583031887294,1.006809453127211,0.04294857815397771,123.92885817308066,5.716614446313722,0.006019835359850859,122.78389350949153,,154.73727799083082,1.763941031445143,70.09858301229794,1574.3979596576123,64.67682502950107,2.8022933428250596,0.0021734226479160654
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.769902636467542,0.718069704364753,0.03586467678897198,103.08830506567803,4.057411144972895,0.006019522512925749,27.279604179771862,,98.14782576293327,1.401010475133576,321.01371334495417,574.6253539568456,96.70205561382244,0.6235358180515699,0.0016050576053220809
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.81273202336119,0.9439400862101623,0.13381581371532525,235.89367583852072,4.017722656366607,0.006480305940284768,14.861267742251883,,114.27868791755273,3.6730296822941524,103.55276230575497,511.2328289843425,108.38598810190689,0.5886344905068497,0.003559067503523936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.694341347624409,6.072335673497674,0.029106038316689935,93.31501663319975,3.8698482428399656,0.006851955915807855,11.925684260258194,,346.0731726872018,0.9471455305961739,42.95323157412537,820.310802123427,579.6697189981511,0.5631404962231437,0.001989123085152006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.87832514153018,0.8937910235163778,0.007790530157386318,201.15014335339504,3.9483082385703794,0.006471758795155424,24.976795797068373,,70.09160637293283,0.9080770693529568,56.969136704432884,3042.2491895549365,82.47592540777768,0.6324359148250956,0.0028026791936654268
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.629144885812963,0.6818130050399562,0.0071747392031462414,401.7051640276385,3.6416101027513412,0.006034911167225258,92.69232994278678,,53.19749072906706,1.2927289072103472,61.31898864358179,542.633150437189,62.98724741569847,0.5178523117186141,0.0015907233732830133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.976989985444355,0.49016784725828016,0.01284418054750422,131.93641482279708,4.254067529288309,0.005447130502757915,16.428480633422577,,49.65357675217775,0.9219936793152913,215.4064952724134,606.3573268495397,202.57014164921463,7.227775523843016,0.0017381004902910482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.75395243711569,1.7160787025439943,0.0014542356968719394,73.80735336097703,3.463646050699526,0.005943477122758621,10.594965294341135,,329.1137849277164,0.8224765940429561,76.19381916351863,598.3203438293184,110.40743550811035,0.6531654269458756,0.0017065655418419246
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.538368237390145,0.6436155589434144,0.0014528939491966837,49.348322366465894,3.233426470621669,0.0057428842766093875,54.22861165775986,,269.4505936497262,0.7489370559281855,54.605706652918634,692.072804021181,107.05212275717389,0.5078825190487057,0.0010775219068188304
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.323596627748689,0.8429560430932,0.0014486806125681513,59.41952839893839,11.535479837641638,0.006117503949611431,52.894036389471715,,33.1942991446384,0.8203256544490775,61.40855446018733,7701.7035511172735,436.3906169719229,0.4048744111772717,0.0021037725940177064
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.692984329021634,0.641212285524212,0.001448445986399236,39.179321474903695,3.337128305942348,0.004981571567461234,30.995717867865377,,77.8917159361846,2.0081228578829284,82.0383683492022,437.35297153797313,79.4782921364023,0.4155602028535014,0.0024230881814787243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.40337442383791,0.6154828373212231,0.0014492601520458767,240.98264174132942,3.12114331680287,0.005586521377283694,8.671414283594846,,25.47551004553587,0.7186228971921372,71.21151982105052,34394.85732872032,59.88512558666675,7.664565701410904,0.0015536771828800516
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.723688858446717,0.5115224058156865,0.00011439841319997437,29.829067267607936,7.969847823908508,0.006529804604078265,13.50155696509621,,31.756503671444445,0.6432792139874988,92.89941188564207,416.0207992555433,53.926256133715405,1.5500321640874382,0.0012378487968954799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.959144303336567,0.8341680332846482,,29.042240348439005,2.2725295481509695,0.005687776394611164,10.391751482960572,,21.940068841365992,2.067223887451751,47.230852445278465,546.7473507661996,86.81747644664827,0.5703903478778123,0.0016367628603220635
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.80344301524113,0.5771129422357085,,104.90656765282867,9.961821634264153,0.006063053836648394,7.413971218943933,,43.84522502761133,0.6846688366249265,91.90255309208347,838.9582100177306,78.80678231827928,0.6081138186660645,0.0010542485906293577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.163334307084,0.5929581129046433,,207.28866208407484,7.903657094795776,0.0055862986093299675,189.24588759420806,,17.68137957196245,0.8034133829568318,525.85956358091,4980.711918404854,57.28641363881742,0.9083863808299828,0.0017401332765879384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.270836465059125,0.5609078440901438,,56.73818923137366,2.0747494386710046,0.005627851720284949,10.657950672623741,,14.973821651499057,0.7277632735756246,65.00606960024386,1048.7944871054183,235.1867551928737,0.5107798336605781,0.005642906428084899
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.668502109881008,3.842318875706502,,22.268421129464194,2.006619173766257,0.0058594754871263335,9.748884925880965,,13.934540324973199,1.3807169715039929,52.59553320320763,629.5803798800889,52.33092360160528,0.43385975343214633,0.003093732109566239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0204442961433,0.41151052483507483,,104.60472972449352,1.9558358618570733,0.005553558260742766,8.385537692092118,,19.514208644729504,1.160729900326681,92.61862695709682,1516.8154334321514,65.30878337981133,0.8726979734494299,0.002581779983888849
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.28181261982088,0.46786322108287853,,83.59479212664837,2.092601929385687,0.0059925401967261755,25.70840793886803,,57.072674473517885,0.7067860908685835,50.72158956524294,650.4192000985904,89.65990979754359,0.4928989751665118,0.0014437112308057533
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.850261163113915,1.0461706247855709,,770.5508814548584,1.7504082599738222,0.0051374605655478585,16.837951526625684,,14.091849188245586,0.7976504581853588,85.75085520124223,519.3474821571639,60.32722340024619,0.507960690578548,0.001349214920553106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.17073115637153,0.5071100848097148,,125.13763539565534,1.6748533016543785,0.0056607193863411,18.201119789782414,,10.736523432986749,1.559147132602471,64.74618100613156,619.8976697396594,102.19984073091166,3.4162005672665363,0.0023493852603629615
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.39123778905676,0.47192057809211635,,18.042478940206582,2.086401458285484,0.005355066927980281,7.692322775057936,,26.944686443683853,0.7231649953861442,56.64145977415466,785.9573825440053,50.853333909699316,0.8707965009790147,0.0009981364333390631
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.869272225286302,0.39713195601734874,,116.53706307823455,1.5747598328216803,0.005321512769099848,7.918706488390537,,8.167841152603705,0.8466562283147873,37.45408318791682,598.7539977721835,64.5045686370805,0.5153132419858117,0.0034243430472097364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3114.4790402550966,0.5535817558980086,,25.28923203714261,2.5138483840462977,0.005303372203160826,69.22144981637413,,59.92526692262267,1.0633470631472972,266.14939170665576,319.5820722251293,86.9853146804572,0.6301935634602108,0.001898390284438797
